dts,bpv_1,bpv_2,bpv_3,bpv_4,bpv_5
22/01/2003,0.000199147606327073,0.000770577533622207,0.000412833532497375,0.000187643311775984,0.000265623905986471
23/01/2003,0.000220588748288647,0.000602796241517982,0.000378776504138829,0.000231588756698438,0.000249893045232388
24/01/2003,0.000812981403127784,0.00147862445477638,0.000533210349510358,0.000160995497053028,0.000432180329322862
27/01/2003,0.000865745313064455,0.000734521837193802,0.00103073062218911,0.000245966906602759,0.000639023618983097
28/01/2003,0.000384437708045586,0.000330959843911181,0.000446011497034187,0.000172253627301589,0.000294124475730766
29/01/2003,0.000419987507330973,0.000206691885748807,0.000424256914194763,0.000205750673308701,0.000291215302508195
30/01/2003,0.000449864346459487,0.000153575720184518,0.000499816754386756,0.000216882902884974,0.000379411657532355
31/01/2003,0.000609171233686179,0.000446432899288496,0.00091823783240993,0.000231236492351847,0.000498351973437762
03/02/2003,0.000521441117164161,0.000308840329763794,0.000599065270742213,0.000256649368292741,0.000395191667226303
04/02/2003,0.000494164581450254,0.000248716741135174,0.000424389751651587,0.00019464945406406,0.000236363913590041
05/02/2003,0.000874845993707916,0.000528947897951303,0.000590164246545972,0.000214213840169445,0.000540076135684229
06/02/2003,0.000677523267097981,0.000409950585772345,0.0004611879686996,0.00029658767958108,0.000410596695188782
07/02/2003,0.000275233121544553,0.000691376086998062,0.00042740183655999,0.000105411908802642,0.000342435389064825
10/02/2003,0.000536727678186209,0.000854086306102702,0.000298859250669413,0.000183577642932344,0.000308317730366492
11/02/2003,0.000281407509379147,0.000467275130921622,0.000160077874420471,0.000148757018571261,0.000258046066738178
12/02/2003,0.000231580059252835,0.000311508118632758,0.000213892464777657,0.000221532010426621,0.000160808146133431
13/02/2003,0.000407060373593682,0.000964250395491256,0.000317133722466185,0.000195093390138814,0.000333046015022516
14/02/2003,0.000474606744842334,0.000548335000996008,0.000266609992922767,0.000297583538295417,0.00029260612521665
18/02/2003,0.000611767549028521,0.000890646325657543,0.000298747392863984,0.000134901366089001,0.000290008611502171
19/02/2003,0.000260857017076168,0.000167231406623598,0.000204121437474259,8.8905224344178e-05,0.000298242788018745
20/02/2003,0.000175476295827108,0.00021925353557353,0.000421325591741553,0.000115487390616805,0.000303934240007932
21/02/2003,0.000381286007668125,0.000253431791062387,0.000315885506110662,0.000160559436877196,0.000418713299961853
24/02/2003,0.000187374880784374,0.000376663265984011,0.000308175393074299,0.000118513406598606,0.000261057492447728
25/02/2003,0.000266577807734235,0.000289476769364755,0.000574255018984596,0.000214856701697074,0.000522730226760588
26/02/2003,0.000262335265089747,0.000170057344430336,0.000324048379083816,0.000143983880658158,0.000477810614747362
27/02/2003,0.000502231717181441,0.000734825095258906,0.000314422084071186,0.000226868488319992,0.000577168217900997
28/02/2003,0.000231703565999805,0.000191206780659413,0.000320510913652424,0.000168327826893011,0.000422670430750772
03/03/2003,0.000243873227860497,0.000372009897484693,0.000314832516354022,0.000160900016647223,0.000197807594276941
04/03/2003,0.00026033659303233,0.000215132665359105,0.000250854951293731,0.000139115734472214,0.000214630352987883
05/03/2003,0.000350330127544402,0.000312147949487581,0.000239402332469794,0.0001808761123403,0.000455794225638985
06/03/2003,0.000339780126045596,0.000352723542223497,0.000137277677505716,0.000141250346376062,0.000168041419114775
07/03/2003,0.000536024242369422,0.000225754364262372,0.000141632426865564,0.000225575647449221,0.000346443692161914
10/03/2003,0.000222807825322762,0.000255499849207168,8.67805974855646e-05,0.000111820635884485,0.000163384128022314
11/03/2003,0.000282664021935889,0.000202216218093946,0.000193142936999144,0.000112036268829526,0.000177001430130826
12/03/2003,0.000293821909811645,0.000336225481583077,0.000601992374253679,0.00027636143137386,0.000351509742962926
13/03/2003,0.000345130450995493,0.000467848148442299,0.000439818415345096,0.000227627277804231,0.000392219592622388
14/03/2003,0.000711360665532255,0.000512115602133347,0.00066049314060198,0.000305848907765404,0.00093022847123373
17/03/2003,0.000338023532926383,0.00154453608485254,0.00104826397689323,0.00045245079606977,0.00129339198722314
18/03/2003,0.000261965379119436,0.00046392003719322,0.000408586867561072,0.000293163103189805,0.000491204989139936
19/03/2003,0.00025351423012948,0.000316027925510627,0.000402026789274945,0.000199008300300213,0.000309762269073002
20/03/2003,0.000331235220011352,0.000423474799352052,0.000376719466273757,0.000175495285039862,0.000398641124013526
21/03/2003,0.000221337051610938,0.000715363500260392,0.000398092002836419,0.00011048489126888,0.000423929190964148
24/03/2003,0.000308091732147144,0.000411085867029312,0.000245620726593702,0.000104711342708337,0.000246576265376424
25/03/2003,0.000336251936529095,0.000296479020946778,0.000398591568221499,0.000152646351990379,0.000515734005749427
26/03/2003,0.000207339434538606,0.00042185444138305,0.000155080038173139,0.000165556779488264,0.000222501508642463
27/03/2003,0.000217691920041031,0.000248973319513359,0.000140438864635465,0.000160425180097136,0.000289980113882462
28/03/2003,0.000199483687341057,0.000250396877050689,0.000179924312954184,0.000128706337727147,0.000194142410078963
31/03/2003,0.000193146040151032,0.000507962769014138,0.000287393854839769,0.000139377263422107,0.000420846906578996
01/04/2003,0.000201639303700406,0.000484134486271117,0.00035485644851025,0.000192707389678074,0.000275868497670539
02/04/2003,0.000251421197168746,0.000267190240683795,0.000208255242322922,0.000103467218614987,0.000265571825016958
03/04/2003,0.000403232430598308,0.000370006080391856,0.000389114431881355,0.00017773564619265,0.000185651485395725
04/04/2003,0.000393973478648627,0.000262498082880933,0.000427669838235923,0.000164829430542445,0.000253673449208741
07/04/2003,0.000369459192075223,0.000339396567040844,0.000519296604938362,0.000234623466238804,0.000655093715236251
08/04/2003,0.000243986244919804,0.000186034101127427,0.000501369293573796,0.000193255472238724,0.000410830546304991
09/04/2003,0.000259205220085061,0.000579678719323726,0.000577160936708228,0.000185278413299989,0.00101658179677811
11/04/2003,0.00198474067843531,0.000596173353916091,0.000484006419077499,0.000212699051146128,0.000624488505878336
14/04/2003,0.000160650523379042,0.000249985828245975,0.000208662135394886,0.00013090568751619,0.00026770646421998
15/04/2003,0.000363118619473078,0.000341659107374361,0.000275640934682485,0.00018094309967101,0.000238915399783378
16/04/2003,0.000694744278060485,0.000578287754929882,0.000497043609463002,0.000193691068387286,0.000379226056268677
17/04/2003,0.000428907833582738,0.000181317596830678,0.000264137239849673,0.000110972895236563,0.000185399783728137
21/04/2003,0.000195984648471511,0.00105829326937635,0.000352964751407571,0.000162923086422201,0.000243352380008015
22/04/2003,0.000197738243951976,0.000433001363590867,0.000155424875094193,0.00015084296446322,0.000292814770987143
23/04/2003,0.000278721329752839,0.000954733177176137,0.00042070994697789,0.000146847479236878,0.000194171944452865
25/04/2003,0.000316245793053372,0.000344007927239052,0.00075699526478964,0.000119734685429169,0.000181931800184957
28/04/2003,0.000703777403958852,0.00010448956147354,0.000461652599315317,0.000139127599231318,0.000139102214451147
29/04/2003,0.000591476521273764,0.000205820567751659,0.000462422813385327,0.000180143918562949,0.000232894287772807
30/04/2003,0.000411400738233487,0.000242069824032659,0.000301430794436629,0.000133057012768849,0.000178021914382928
01/05/2003,0.000446490021384391,0.000263286975488026,0.000304107850946166,0.000200459634193128,0.000213015997033327
02/05/2003,0.000288638213447913,0.000333569540802061,0.000272919169685351,0.000150961300629065,0.000271800614589757
05/05/2003,0.00204160981141014,0.000307408499108793,0.000225555809505191,0.00014139965789983,0.000158934006291612
06/05/2003,0.00111676484648457,0.000273172185385002,0.000373054224300072,0.000159916009805169,0.000224712905644908
07/05/2003,0.00119641540247474,0.00038924149668074,0.000268511843938983,0.000167431666191817,0.00013923808243864
08/05/2003,0.000571373129808789,0.000155761083647892,0.000192002231374098,8.13349286332859e-05,0.000133122446882685
09/05/2003,0.000384600682677591,0.000241232889374952,0.000229841556126572,6.6254954979582e-05,0.00014559020172635
12/05/2003,0.000728022636042316,0.000333954016123003,0.00032458774167301,7.2974382354128e-05,0.000170795666116434
13/05/2003,0.00049308495353087,0.00053330117751891,0.000315956126406622,7.2332181912323e-05,9.47365938021136e-05
14/05/2003,0.000355703127782411,0.000191079692195299,0.000292058395160149,0.000129294872893838,0.000161349925590242
15/05/2003,0.000325259690656961,0.000181870660707579,0.000240488559019544,0.000105778597255747,0.000137787653018135
16/05/2003,0.000383175926501963,0.000244905904544669,0.000247133910252756,4.87239288276955e-05,0.00015369143459298
19/05/2003,0.000270622517866839,0.000300127545053161,0.0003186852294501,9.36516701068642e-05,0.000156380462604139
20/05/2003,0.000767839704164651,0.000368125801268386,0.000350585199599178,0.000240189535829684,0.000261694478278391
21/05/2003,0.000296973751217639,0.000327931109748082,0.000300561050208904,0.000169800118752436,0.00019045690543915
22/05/2003,0.000261314408298381,0.000467711907396922,0.000154167126228412,8.46930377734626e-05,8.72200733408138e-05
23/05/2003,0.000311751247871864,0.000242609658675188,0.000160278978314722,4.64506105825277e-05,0.000194068467860147
27/05/2003,0.000500267492729548,0.000637093772783626,0.000226343825460763,0.000156740911137893,0.000162792026509072
28/05/2003,0.000382134918333847,0.000422123880776728,0.000338522562277574,0.000142714260898063,0.000220976644364947
29/05/2003,0.000566514708202441,0.000500191244009373,0.0014354151032886,0.000119353590616888,0.000277734169315655
30/05/2003,0.000797089128706613,0.000454098629238298,0.00035090481609627,0.000118332492656325,0.000222004152594763
02/06/2003,0.000939568469149998,0.00050362829671156,0.000349550516450245,0.00013303123794331,0.000266254892073027
03/06/2003,0.00093109621737779,0.000388418451367668,0.000225758240950286,0.000173698082933049,9.85085766098756e-05
04/06/2003,0.000776050912827259,0.000509258270379955,0.000358468584648218,6.76703530703339e-05,0.000173423478462724
05/06/2003,0.000363085263892001,0.000379024692693539,0.000224854989274584,0.000102286839600723,0.000118464201868147
06/06/2003,0.000672604276887679,0.00147174252825585,0.00055670995913401,0.000188939732957743,0.000264433898169042
09/06/2003,0.000499638976196651,0.000695511733138019,0.000436116572957303,0.000153405281373305,0.000132175397611557
10/06/2003,0.000395604642134885,0.000812718812333626,0.000240510478168165,0.000124944085021107,0.000172631277387528
11/06/2003,0.000728587774933961,0.000562424489997338,0.000293362357585633,0.000108228567968139,0.00020451049508197
12/06/2003,0.000347857366534948,0.000357095033640535,0.000178138283083387,0.000134549282011764,0.000157790477524639
13/06/2003,0.000531801996529875,0.00040228929396928,0.000276340126710765,0.000107297613614449,0.000214426923478036
16/06/2003,0.000536261377794752,0.000351714178578035,0.000198905439845065,9.09345763422675e-05,0.000130998418615804
17/06/2003,0.000475827115280609,0.000554444603624237,0.000171097916778679,0.000160065605053405,0.00015464712816533
18/06/2003,0.000871087558474422,0.000706360984454559,0.00028172589717446,0.000136240871356473,0.000235446661463085
19/06/2003,0.00103672671189923,0.000456962705181752,0.000343740098109835,5.84664564852893e-05,0.000222352278204185
20/06/2003,0.000952213606395446,0.000367893709177255,0.000305339751735388,4.21863104109031e-05,0.000243048768148002
23/06/2003,0.000858462898868121,0.000463920005781851,0.000362887645121254,6.03920294310546e-05,0.000163551211615704
24/06/2003,0.000479961325078478,0.000599906027558736,0.000605443210386302,0.00012602273875853,0.000218516231080067
25/06/2003,0.00054168201387919,0.00036526500695236,0.000427137946112238,0.000190460169185566,0.000364703722958772
26/06/2003,0.000289302130366074,0.000475979317988962,0.000284292193280475,0.000146821494944547,0.000334549624811701
27/06/2003,0.000556910084858265,0.000351615004711125,0.000433286962654518,0.000123206703568808,0.000213248175648653
30/06/2003,0.000243814361916141,0.000208371473840808,0.000327416589604472,0.000116678487135608,0.000220857751766809
01/07/2003,0.00043734814061864,0.000439593643332283,0.000356369818165626,0.000178464678388033,0.000287554514720098
02/07/2003,0.000136720014823746,0.000335178601460475,0.000250699341897593,8.41109248592848e-05,0.000199570778155826
07/07/2003,0.000499681295794151,0.00026232680639796,0.000226140417293512,6.02075307121442e-05,0.000100158545544118
08/07/2003,0.000715905532558689,0.000695530313056642,0.000261568698161098,0.000120396471402529,0.000106953561957823
09/07/2003,0.000428775655263005,0.000358829139528784,0.000366318008809376,9.39566650036174e-05,0.000147111987063314
10/07/2003,0.000649949775692402,0.000321807325927825,0.00047485470605062,0.000108450818090345,0.000191692434476445
11/07/2003,0.000475426370196659,0.000498737570740657,0.000331214755167466,0.000103694699002601,0.000198716776988666
14/07/2003,0.000388654043315354,0.000300610697800268,0.000585964373508047,9.03225536609257e-05,0.000164908428162485
15/07/2003,0.000627922317942722,0.000394522937853349,0.00044320223818406,0.000182967729038248,0.000226721727055069
16/07/2003,0.000670762541570197,0.00026493344824849,0.000358509878577498,0.000140802793072868,0.000123520975105385
17/07/2003,0.000955806157270833,0.000517660625862704,0.000524041806033863,0.000116982093189275,0.000294628564643417
18/07/2003,0.000525092092974477,0.00071660632415177,0.000571750277417453,8.59232777469515e-05,0.000205754732891563
21/07/2003,0.000345786816944447,0.000502091526384923,0.000369521102447404,8.67229051811663e-05,0.000260484573044377
22/07/2003,0.000402599192502878,0.00070418060497029,0.000466603285304378,8.83606856174713e-05,0.000170303949471832
23/07/2003,0.000353171452278167,0.000674228577176444,0.000428080547744953,8.53004892598207e-05,0.000218251801465737
24/07/2003,0.00072624028717439,0.00116575196796709,0.000324690938312825,7.52746269252527e-05,0.000266145409312583
25/07/2003,0.000484666214239737,0.000436518545314822,0.000644711735443141,0.000154207248459497,0.000253915357347826
28/07/2003,0.000338121530781668,0.000377839238364599,0.000378408767193359,0.000134288311573849,0.000291573162785503
29/07/2003,0.000789924985172234,0.000285981712707898,0.000544553517453109,7.57812240382331e-05,0.000295101936792574
30/07/2003,0.000141650502362611,0.000311788162462334,0.000231558829107011,0.000101635206402932,0.000131706904095619
31/07/2003,0.000868113311855759,0.000358706864694684,0.000295771635977948,0.000179846272555715,0.000352200749223532
01/08/2003,0.000438963947750781,0.000323630488062096,0.000325325567161948,9.04856254366857e-05,0.000123276575056043
04/08/2003,0.000626336306149619,0.000338538324002281,0.000230596241441879,0.000111325369529757,0.000317362761050801
05/08/2003,0.000724787350778681,0.000357266195607704,0.000346128215919013,0.000132783195947511,0.000230870650889649
06/08/2003,0.000689085377222151,0.000419630816958641,0.000339754708501528,0.000134226201247837,0.000400358174038877
07/08/2003,0.000577684551171798,0.000299839636644767,0.000362223420040572,0.00011434256606674,0.000239296482248512
08/08/2003,0.000371665429586724,0.000200175015322815,0.000133701845212572,0.00013093800149931,0.00018048393460081
11/08/2003,0.000303419240697262,0.000271765634274488,0.000122908638848388,9.71503653808659e-05,0.000153309152613574
12/08/2003,0.000223511532549641,0.000489670814484466,0.000127816192381294,7.2463081570483e-05,0.000131684445053363
13/08/2003,0.000217639326386993,0.000165171659456624,0.000248586994645463,0.000129589427562339,0.000115980688862095
14/08/2003,0.000264546673395984,0.000141226431002802,0.000239194226253802,9.48190004754788e-05,9.41517321066765e-05
15/08/2003,0.000204087609477531,9.35523499392184e-05,8.68785391293404e-05,3.17693390857851e-05,4.19481417314367e-05
18/08/2003,0.000396709639001715,0.000563864277993253,0.000214023918037604,6.63332641061051e-05,8.56084035151458e-05
19/08/2003,0.000225860179595687,0.000395487050526352,0.000178146807275808,9.72934076219528e-05,0.000197263933065775
20/08/2003,0.000513079354020198,0.000162868048372649,0.000229858644461549,4.78786838685535e-05,0.000111896706396239
21/08/2003,0.000571199447045647,0.000255175939714244,0.000212816240506329,9.53758706035291e-05,0.000259589875537795
22/08/2003,0.000605735036373087,0.000504685538168462,0.00024178858076008,0.000130953085997707,0.000244081681030529
25/08/2003,0.000246360811439536,0.000299317156703609,0.000204300515555554,6.55119320404971e-05,0.000114343328728642
26/08/2003,0.000328739749010228,0.000215382474682281,0.000224728420350329,7.78859977531137e-05,0.000114382888383871
27/08/2003,0.000251108759581607,0.000149454889085052,7.59978928952848e-05,5.5267906993277e-05,7.57143032219972e-05
28/08/2003,0.000237221138059958,0.000305723670868496,0.000130806923894149,8.78328249501878e-05,8.91044843053945e-05
29/08/2003,0.000428735062065467,0.00010162714167211,0.000123560570292308,7.06972344642399e-05,0.000109869880163936
02/09/2003,0.000300059021798448,0.000248005558983982,0.000194510672562425,0.000178751902544763,0.000193336630920741
