dts,drets_1,drets_2,drets_3,drets_4,drets_5
09/10/2002,0.00609915350838499,0.0119928574739353,0.0851213430382177,-0.017316234921874,-0.00503189473518466
10/10/2002,0.0264911162451261,0.0494672014143326,0.048024584082923,0.0386573253014096,0.0542453782346105
11/10/2002,0.0168482272338741,0.00559941316093663,0.0117425100981578,0.0204898674776346,0.0358409808689177
14/10/2002,0.00729279186266176,0.0531581533651254,-0.00675319058002921,0.0134036190024405,0.0141061814315176
15/10/2002,-0.0154128678088032,-0.0615328924259824,0.0136720992464923,0.00732872770915237,0.0201137361533468
16/10/2002,-0.0151929653866387,0.0573181281347557,-0.0678006813098664,-0.0235885559606145,0.00118468876675246
17/10/2002,0.00123294037479918,-0.0729072926477919,-0.0216212128704311,-0.00957170376430145,-0.0287194306125308
18/10/2002,0.0285140417231727,0.0220828023824186,0.0347006859344941,0.0268946847906906,0.0132282612729092
21/10/2002,0.0119900376841036,0.0373382554484401,0.0485322541052333,0.0223699448733172,0.0102893812336486
23/10/2002,0.0404091350197341,0.0100806412374706,0.00193199668449004,-0.00190793518097041,0.0326946788689925
24/10/2002,-0.0269045020463792,-0.00613622741600485,0.0130279700719709,-0.0349675456896181,-0.0358074113646277
25/10/2002,0.044355274358024,0.0277078963549418,0.0246161509053163,0.0212270610740097,0.0338460848401807
28/10/2002,-0.0019505577187421,-0.0202173678798534,-0.103512089018832,0.0149243309373834,-0.0269028982542238
29/10/2002,-0.0127312245909546,-0.00904427842350902,-0.0185247201947642,0.000561463336847794,-0.00538223883351089
30/10/2002,0.00561162254207849,0.0143770359680667,0.0184420878497686,0.00847287734470362,0.0139027223575719
01/11/2002,0.0285832795915824,0.0322153115481616,0.0463287550681795,0.0192468129572891,0.0122510597213475
04/11/2002,0.0136279508061135,-0.0260788877276855,-0.0029821067706911,0.00321002083926986,-0.0109311893065056
05/11/2002,0.00944198796220662,-8.87032682574031e-05,0.0495419829479651,0.0042053951106212,0.0127719306587471
06/11/2002,-0.00215285879221682,0.0219666890586757,-0.00842485042112984,-0.000819848933660036,-0.00285031495484215
07/11/2002,-0.0643161660254366,0.0207373426708408,0.0153312783933271,-0.0139713454085255,-0.00176406407538828
08/11/2002,-0.00392290846635445,0.0241279834577792,0.023861247878769,-0.0134221120063547,-0.0133092787618347
11/11/2002,-0.0522864526158406,-0.0173663659981484,-0.032475482780766,-0.00916716480645403,-0.0233094967471574
12/11/2002,0.0233853542685306,0.0396443479981433,0.0565018127933685,0.00614084852881221,0.00385272613543532
13/11/2002,-0.00134480757411161,0.0415599396597454,0.0453031438211639,0.00139142953186809,0.0276874965645774
14/11/2002,0.0233638944086272,-0.00246892263560508,0.0249449333353815,0.00486009213881156,0.0205425819485884
15/11/2002,-0.0208213282217495,0.0454289137566399,0.0100325195274771,-0.0100055681747261,0.00444808277894345
18/11/2002,-0.0428380776417086,-0.00346773082688257,-0.0394686129878513,-0.0206346220798346,-0.024192195379907
19/11/2002,-0.00327574496242614,-0.0259364766806389,-0.00796012540518688,0.00129420719287247,-0.0141207958658554
21/11/2002,0.0270118474861604,-0.00696968611463494,0.0285502722142591,0.0232236475105313,0.018614986084524
22/11/2002,-0.0118114431679032,0.0276767475578333,-0.000817045139562983,0.00510979654185521,0.0130072478782594
25/11/2002,-0.00144774618999644,0.0150488653875843,-0.00390979457106844,0.00876488643497484,0.00509589863002546
26/11/2002,-0.0321096433082063,-0.0239672132369124,-0.0308871003751239,-0.00725911995728776,-0.0136847809817347
27/11/2002,0.00227622486077856,0.0103003451549856,-0.000458347077200358,0.00617686083976528,0.00364441932783784
02/12/2002,-0.0489822341011276,-0.000870969799043105,-0.0224754229215255,-0.0151344511360223,-0.0151251650979807
03/12/2002,-0.00713518290302609,0.000352301698322713,-0.0283883045868125,-0.0189773198644916,-0.0135286375278872
04/12/2002,-0.0158952450423305,-0.0100053807958177,0.0312363071913291,0.000488573728124359,0.00265864988647484
05/12/2002,-0.0296911945979197,-0.0370678703043028,-0.0429255317259774,-0.0266030874932768,-0.0265109456636391
06/12/2002,0.026187586552277,0.0407843559632643,0.0309997059107568,0.00974217853626399,0.00142912781744541
09/12/2002,-0.0136712262548721,-0.0290026021800054,-0.0304902290605403,-0.0188132879103654,-0.0269482034917146
10/12/2002,0.0478425732220518,-0.00337164701820333,0.0271151611646818,0.00571920231904884,0.00685871317718238
11/12/2002,0.0183533916208156,0.0282887819429979,0.01269208900093,0.00522977749511847,0.0163932718999436
12/12/2002,-0.02230667845853,-0.00453102727686196,0.0112686717548429,-0.0143834571511344,-0.016274461357553
13/12/2002,-0.0207860925738041,0.0174117090884793,-0.0272321205417553,-0.002016157778886,-0.0249396975007183
16/12/2002,0.00813626464467894,0.0126524497737168,0.0201890950917862,0.0286741714210259,0.0263953993714311
17/12/2002,0.020877196550404,-0.00399574207012142,0.000862317564034172,-0.0112659572241169,0.000646600656620165
18/12/2002,-0.0172519723657031,-0.00864613307098198,-0.021054083180085,0.00140312592103491,-0.0079817377473511
19/12/2002,-0.0182674870959722,0.000371527135690827,-0.00685792500347863,-0.00112022636959449,-0.00475645759512844
20/12/2002,-0.00656992487983738,0.000226716493440302,0.00451330237288454,0.00678205538403888,-0.0126990626753026
23/12/2002,0.0246899261073066,0.024548895532851,0.0148855142360874,0.0119544474456468,0.0208435983749948
26/12/2002,-0.00913361340380032,-0.0588964792804078,-0.0130417892950072,-0.0105047748342276,-0.0115298810904019
27/12/2002,-0.0231895931517871,-0.063136114501076,-0.00137424234926436,-0.0178586790455913,-0.00584479328364268
30/12/2002,-0.00705225367133169,0.0168907044347641,-0.00632746091781494,-0.00927247892301261,0.00488956194183765
31/12/2002,0.025423327328415,-0.0200462731917195,0.0192178717678504,-0.00384906385124955,-0.0186543000202064
02/01/2003,0.0317091166818195,0.0138079827328373,0.0384544136322695,0.0208470422394992,0.0287385914350871
03/01/2003,0.00589466301219203,0.0468236602096222,0.0246235957214742,-0.000395955321153284,0.00163054782105586
07/01/2003,0.0158057361571767,0.0343628517514138,0.0101574050098642,0.0141729341569414,0.0139579207093649
08/01/2003,0.000341944712904744,-0.0211167581507147,-0.00550214672811693,-0.0184982743576568,-0.0229868861984996
09/01/2003,-0.000760693240776746,0.0193028525974792,0.0185002491206674,0.0284893923955001,0.021826540159551
10/01/2003,0.00680022211762275,0.0209801056534841,0.012429174620713,0.0243292716323017,0.0125424938106964
13/01/2003,-0.0155706515243959,0.0251237056161557,-0.00885779153413366,-0.00930664602643663,-0.0032753551571035
14/01/2003,-0.011959828976424,0.0484655000690214,0.0141621806520445,0.00989330612893176,0.0139327992451337
15/01/2003,-0.0129342079263143,-0.00861002511912505,-0.0248698346373063,-0.0127297728999093,-0.0114875550066159
16/01/2003,0.0211313885229173,-0.00188039334109282,-0.0148886122159207,-0.000941749311237042,-0.0230780325704505
22/01/2003,-0.00474490106970585,0.0216066500439691,-0.00715100289231884,-0.00738285130950532,-0.00820414459676787
23/01/2003,0.000520533423448467,0.0103384406061598,0.0287233628617446,0.00892635205878376,0.00958368872971995
24/01/2003,-0.0206283653594763,-0.0221574471601253,-0.0462227252252903,-0.0166532872093766,-0.0461972169232135
27/01/2003,0.034349719882495,0.0115299638871725,0.00314021889969519,-0.00251461564879892,-0.00558413660022295
28/01/2003,0.021615702691802,-0.0122873576857335,0.0364103165082718,0.0129209977554009,-0.0178369163399292
29/01/2003,0.0338433351073858,0.0212104741425204,-0.00339896778057054,0.0129263417534005,0.0210204755682277
30/01/2003,-0.0429401366853199,-0.0122708608090687,-0.0153702512801997,-0.0273457656976534,-0.0395776386767056
31/01/2003,0.0206004248111639,0.0131783712588219,-0.0270162790493354,0.00384483944488026,-0.00688245280422008
03/02/2003,0.0238156224149347,0.00235671137700883,-0.0224364734541302,0.00229533985514424,0.0148628749157177
04/02/2003,0.0130855084751618,0.00920995140130636,-0.0121309808752799,0.0112204709800434,-0.0121012644464021
05/02/2003,-0.0210267300062173,0.00721313585265578,-0.0168650303869805,-0.0159524966897344,-0.0175884468053302
06/02/2003,0.00534914778541326,-0.00129593096928832,0.0142998597834526,0.00934260693360445,0.0131168564803612
07/02/2003,-0.0309181457711138,-0.0297246959894295,-0.036313501907889,-0.00281057607827961,-0.0250623874235594
10/02/2003,0.00836571909096543,-0.00304338701171992,0.0134056620664007,0.00568365911534603,0.0141102756166479
11/02/2003,-0.0160717810984537,-0.0338293939751643,0.0167626149962486,-0.0119086120481492,-0.0151972239326225
12/02/2003,0.0110056306503325,0.0170557384559581,-0.0158544507778249,-0.0143952507841498,-0.00414112284039179
13/02/2003,0.0128538090035544,-0.0425029208812888,-0.00122051094859719,-0.0186566319538314,0.0137963468878498
14/02/2003,0.000134671923228479,0.00871343766170068,0.0137324411438228,0.017226551333674,0.0172387826245685
18/02/2003,0.0394835082178109,0.0957575200822639,0.0218821634279142,0.0161329528893498,0.0152199657840024
19/02/2003,-0.0118462543791928,0.00131415291900579,0.00720590316619032,0.00542036610855127,-0.0115564689516556
20/02/2003,-0.00977678416136532,0.0060695811138677,-0.0272540490974135,-0.0049351141611929,-0.0322606893015679
21/02/2003,0.00596284645865032,0.0215707407362618,0.0296255849844042,0.0056556323316569,0.0154986969525101
24/02/2003,-0.00619568753871314,0.00686549138555112,-0.000863606181029165,-0.0123780520441371,-0.0104197214529701
25/02/2003,0.0264912489465551,0.0083150129081263,0.0104885370313848,0.0117250692561638,0.0230779340456765
26/02/2003,-0.0408208765338811,0.00451626734719613,-0.0434749400130786,-0.0146149733983347,-0.0143458867319952
27/02/2003,0.0150544355986866,0.00495092887958829,0.00103567087383682,-0.0034080925920829,-0.0103434940548794
28/02/2003,0.0042123809032735,0.0208464552890041,0.0103385924882988,-0.00461229198251975,0.00402895305018947
03/03/2003,-0.0330844251142504,-0.0117655264994111,-0.0275610538904902,-0.0160177268015358,-0.0195559538723106
04/03/2003,-0.0128276787785875,0.034964521957507,-0.000330611969081312,-0.00906291488331757,-0.0214588903246065
05/03/2003,-0.000960809362506053,0.0170334249269568,-0.000317404837517173,0.0134710644810091,0.0175444249145318
06/03/2003,-0.0118037253103537,0.0187048944027874,0.00717511429975837,0.00246173156699522,0.00436456388667775
07/03/2003,0.0166272117740075,0.0288623089194325,0.00691190377541709,0.018749546874969,0.0319550755089169
10/03/2003,-0.0210991033710961,0.0106955466564151,-0.0142521419654877,-0.0136159853286777,-0.0236160640233699
11/03/2003,-0.0147237202237258,-3.35740976660278e-05,-0.0029869663934675,-0.0149102020065921,-0.0089981151501755
12/03/2003,0.00584802985666382,0.039791101253948,-0.0117668978823566,-0.000368530158796776,0.0205608172847459
13/03/2003,0.0129753046669089,0.0471535028522286,0.0375849721026158,0.0282763784269441,0.0380146029366673
14/03/2003,-0.0152658838200441,0.011399984343054,-0.0100852610367053,0.0134495276002147,0.0130853062379482
17/03/2003,0.00851014137444179,0.0926657913621177,0.0685720308915687,0.0546475691054058,0.0485768899388604
18/03/2003,-0.00465492257576307,0.01073149708707,-0.00657641004642216,-0.00265665791283549,-0.00108327308309395
19/03/2003,-0.00791013530922289,0.00122555832713387,-0.0101432277868867,0.00231116663223357,0.00939377137055256
20/03/2003,0.00391065989353987,0.0486411886690153,0.00598464859566392,0.014195255181223,0.0143030181220089
21/03/2003,-0.0153696657539788,0.0024296873042827,-0.0180754860381123,0.00700527866733191,-0.00984749406409872
24/03/2003,-0.018794710615108,-0.0220632031643087,0.0060424256574119,-0.00411087989014707,-0.0130332903387134
25/03/2003,0.00943540513793155,0.0180845081977004,0.0063975099259813,0.014784121835361,-0.0113344379619708
26/03/2003,-0.0184034950837631,0.0290077744886126,-0.00308872692171933,-0.0170326838367372,-0.011899838923615
27/03/2003,0.012670401863268,0.00697863158168755,-0.0142692554762569,0.00926199173772177,0.000440153664650286
28/03/2003,0.00200085288188918,-0.0132918924297812,-0.0152611752612826,0.00270968734565295,-0.0001270215912627
31/03/2003,-0.0322850665222348,-0.0411563237077145,-0.00971791420607411,-0.00544979056606049,-0.000922938093126367
01/04/2003,-0.00555105181983208,-0.00283386199171575,-0.00196548111055583,0.00076342211205775,-0.00444530847916408
02/04/2003,0.0115563609094515,0.0212058809901388,0.0130327311604332,0.00743277826066736,0.0204148619592675
03/04/2003,-0.0136258131536682,0.000351699899669529,-0.0193190386612502,-0.00206006912348526,-0.00644539948582146
04/04/2003,-0.00280546559443671,-0.0202612806584425,-0.00407826185842786,-0.0112346269681264,-0.0279714349878047
07/04/2003,-0.020818904380774,-0.0111070281897937,-0.0527011949297564,-0.0233357422987037,-0.0493307365162163
08/04/2003,-0.0111437551364374,-0.0211750717982386,-0.00227825590153413,-0.00533636762918971,0.00646978765108791
09/04/2003,-0.0184326668054352,-0.0405813047745383,-0.0299427138153919,-0.0109507979984349,-0.0808835481384546
11/04/2003,-0.0963904319081778,-0.000808696107439067,-0.0264850386825475,-0.0132129560636269,-0.024797763202721
14/04/2003,-0.0138777607336695,0.0202714638554116,0.0180513398530626,0.0165364918853774,0.0271697034937192
15/04/2003,-0.00965462078945648,0.0039652387381619,-0.0137583406169139,0.0256609435832506,-0.00424947905798366
16/04/2003,0.0213230603292892,-0.0304656967184126,0.0003342521740819,-0.000850229704194608,-0.0333240366297677
17/04/2003,0.00487353874717113,0.016709534017357,0.039322131765793,0.013167484798523,0.0261779635681317
21/04/2003,-0.0112959216414591,0.0103600678318495,0.00409327999340476,-0.0110995890845753,-0.0123500500168037
22/04/2003,0.0287502834174051,0.00698827312009118,0.0342145532868714,0.0279523927183353,0.0244292148860351
23/04/2003,0.0143221840576635,-0.0581810359330612,-0.00130347395038119,0.000824118218499936,-0.000310587848169726
25/04/2003,-0.0158212328203156,0.0322049187217043,-0.0135076747208927,-0.016559078845235,-0.00237275095319063
28/04/2003,0.0336556221514431,0.014562966327929,0.047257097113465,0.0112054638718537,0.0107129183680851
29/04/2003,0.00549163900257021,-0.00146154770470414,-0.00331066024394302,0.00573250861868557,-0.00946839206157274
30/04/2003,0.0186151489434289,0.00678133608704129,-0.0107163465247483,-0.00833182451897026,-0.00576362059611584
01/05/2003,0.0190477704211141,0.00499350334831728,-0.00706550829245882,0.00865973172617992,0.00652568882554729
02/05/2003,-0.000595417797988674,0.0292622351063278,0.0091730872018224,0.0286757598712401,0.022523113441737
05/05/2003,0.0852680102004663,0.015148834365516,-0.00447124694943424,-0.003571119390908,-0.0161454699225795
06/05/2003,0.0772480593905896,0.0329550304636792,0.0281452992983572,0.0136051490150532,0.0212215856440176
07/05/2003,0.0309501638111938,0.0042559872551579,-0.00945237244284565,-0.000234432701330111,-0.00346291204549096
08/05/2003,0.0131357098912657,0.00433686237161895,0.00831554200865116,-0.00312430508590349,-0.00265893136229507
09/05/2003,-0.00223753108361457,0.0113184571982817,0.0352727618637161,0.00860266755833512,0.0130123048610214
12/05/2003,0.02677747267142,0.0254815147559957,0.0170145961369821,0.0125927494415264,0.00311219586940145
13/05/2003,0.00628258692614318,0.0446663949893626,0.0102905727818581,0.0128508329389764,-0.0087095096774616
14/05/2003,-0.010529902287302,-0.0170482555411532,-0.025540073998159,-0.014888033187097,-0.0195183905967707
15/05/2003,0.0137268264263448,0.000157447118693419,0.0149894323931114,0.00558249848396871,-0.00117846729394393
16/05/2003,0.00966843510479424,0.0119082841247326,-0.0100978967457439,-0.000214006478409283,-0.0108055407565643
19/05/2003,-0.027097778339759,-0.0344579782306771,-0.0364708578754495,-0.0184513715962723,-0.0285054685970278
20/05/2003,-0.0363672691764118,-0.0133746290286224,-0.012287805415125,-0.00637311904250293,-0.0118118461353328
21/05/2003,-0.00119567547851973,0.00401739413350223,-0.00458088121322578,0.00407029617342985,-0.0289636441057449
22/05/2003,0.010708919691793,0.04091067550812,0.00655242389562372,-0.00381772932179191,-0.00380879363880972
23/05/2003,0.00458897638266509,-0.011624650397348,-0.0101895796236266,-0.00327331200619379,-0.00019829348199922
27/05/2003,0.0184735015015761,0.0516511160444514,0.029661167850097,0.0316482662984934,0.0256528704495004
28/05/2003,-0.0178412582289878,0.000733060820896144,-0.0145894324377939,0.00181455173328595,-0.0137637952083598
29/05/2003,-0.0127308736796286,0.0263129756949334,-0.0199207183146781,0.000354330135986657,-0.00191872923629138
30/05/2003,0.00020716254032365,0.00731957328957178,-0.0374529862103465,0.00707805137692787,0.00235750252807895
02/06/2003,-0.0329782629428866,-0.0320800893206736,-0.00294934977863852,-0.0147606290415606,-0.0152440568348818
03/06/2003,-0.00181221290061666,0.0113206245631047,0.0192317882548642,0.00179671141387918,0.00164707825285356
04/06/2003,0.0226867527331165,0.0160941106180127,0.0159092570954259,0.002971236626631,-0.00379098533457103
05/06/2003,-0.00170001837412058,0.0153572630778888,0.00248177005606152,-0.0258289060233242,-0.0141159310882623
06/06/2003,-0.0375699797677942,-0.0771952025264801,-0.0462216844886446,-0.0261302926188791,-0.0306571437264027
09/06/2003,-0.00317084064440988,0.0194352716228744,-0.0065713485800063,0.0168173271227362,0.000101258715957345
10/06/2003,0.0285139534600791,0.00497772817447631,-0.00430365652479194,-0.00996654896805747,0.0307051741593019
11/06/2003,0.0193245011887604,0.0208341444132882,0.0172834186547957,0.0150166047005775,0.0109599714275145
12/06/2003,0.00538549809976632,0.00397209228877301,0.00280912376405312,-0.0145795290159134,-0.000921116864913044
13/06/2003,-0.0284811994083749,-0.0364540484957485,-0.0356887400388455,-0.0112499611151868,-0.0219228421410924
16/06/2003,0.0299354849529928,0.0332303797763841,0.027505817718779,0.0140586894512106,0.0185160331745073
17/06/2003,-0.00983323624142732,0.000858434782286219,-0.00264141120396824,-0.00899019501380092,0.0150275471217925
18/06/2003,0.0290719959368181,0.00602513578307484,0.0372991613349315,0.000597453451590346,0.00151769990252015
19/06/2003,-0.0109236258347986,-0.00870707163546539,-0.00471561184913903,-0.00164616916449082,0.00127841191182629
20/06/2003,-0.0291389132012945,-0.0152868407518058,-0.0486854404510931,-0.000940772919658675,-0.0146074473463537
23/06/2003,-0.00819643795219856,0.00402263755101974,-0.0419677498194063,-0.0192893522115543,-0.0156050475979759
24/06/2003,-0.0271814421879177,-0.0056656437118805,-0.0211254264375682,0.00984006262359086,0.00473824407156068
25/06/2003,0.0065915436162418,-0.00419506418327698,-0.00342287947424134,-0.0136123590271076,-0.0191102947119107
26/06/2003,0.00911277234480489,0.0330851610625629,0.00767385336050711,0.00739021164791583,0.0466401392602254
27/06/2003,-0.0166065049679454,-0.00878516505158843,-0.0367051303330567,-0.0102498833510147,-0.0159984467632326
30/06/2003,0.000692157895183531,-0.0121661176084086,-0.0254422963578558,-0.0107174899556759,-0.0175851230880843
01/07/2003,0.0121684178981615,0.0252411466179076,0.0225255420238027,0.0154392931230918,0.0340417597998121
02/07/2003,0.0249832850775558,0.00472471759392511,0.0233367256362707,0.00866789384897377,0.0201224219742578
07/07/2003,0.0296981039337907,0.0150161501671056,0.0218337976078518,0.0122738335362898,0.0176261582260633
08/07/2003,0.0283417194332459,0.0575416357372026,0.0288345267600212,0.00661932852960456,0.0171681712407646
09/07/2003,-0.007497655509575,-0.00483477043457437,-0.0116768502586751,-0.00769949776093026,-0.00263659867028618
10/07/2003,-0.0261712459173875,-0.0318772753167902,-0.0141175948735034,-0.0118315053240339,-0.00831697523699908
11/07/2003,0.00853961749676799,-0.0196676792171441,0.00708286648205219,0.00839426732663053,0.0123526941112809
14/07/2003,-0.00847515444576306,0.0209107255229369,-0.0247617961216712,-0.00699490208123336,-0.0162917704245712
15/07/2003,-0.0143360169343991,-0.0307832714449682,-0.0318964040086774,-0.00102379852062442,-0.0250645547868745
16/07/2003,-0.00510370141448684,-0.0158461313094278,-0.0284886824555555,-0.00148786966533916,-0.00274838804726873
17/07/2003,0.0352854938624358,-0.0199738910063921,-0.0173886810900804,-0.00224579210246728,-0.00959680117770019
18/07/2003,0.00600066609169168,-0.041484572426221,-0.0117495421868758,-0.00142462456022042,-0.00591173659321121
21/07/2003,-0.0188375059975516,0.00810764718384749,-0.0061755935293709,-0.0111058743478471,-0.0310286295570977
22/07/2003,0.000471775968877323,-0.0272150768197789,0.02275053938674,-0.0064516997729402,-0.00543117084051617
23/07/2003,-0.00911983273161842,0.0580339614221769,0.0146086525170672,0.00536621048358595,-0.0010454907020146
24/07/2003,-0.0232686650204569,0.013666201501618,-0.023393691668439,-0.0110851909780973,-0.0332131633208334
25/07/2003,0.0591477940683744,0.0202189987732776,0.0275567915836481,0.0174306382105383,0.024547063710182
28/07/2003,-0.033136729882488,0.0171845915569987,-0.00877199129136794,-0.0151726505823431,-0.0141757415249971
29/07/2003,0.0172001896709161,-0.0232586999440145,0.00236924595061143,-0.00766920767401801,-0.0182493124624987
30/07/2003,-0.0184667841219955,-0.0145157861739802,0.00700522632117989,-0.0178638117705502,-0.0123700667111116
31/07/2003,0.0187552978422557,0.0171650715562028,0.00224742668593034,-0.00835405959495109,-0.0100236555124807
01/08/2003,-0.0107979194542082,-0.0387679928775554,-0.0102434875744559,-0.00742204221850584,-0.00339764393252623
04/08/2003,0.0319831516723907,-0.00521407140294845,-0.00385123372229745,0.00531766126517151,-0.0044953720327053
05/08/2003,-0.0576191237906645,-0.00582477221159967,-0.0219975843329503,-0.0133055054971526,-0.023016106343826
06/08/2003,-0.0271318499910359,0.0145724167173303,-0.0178003140918614,-0.00251638200322403,0.0134539088943746
07/08/2003,0.00279180622006301,0.00167682052441336,0.0029128979470843,0.0064793995601029,0.000441479256128878
08/08/2003,-0.019654770309279,0.00138703355430249,0.00393581967885587,-0.0014767942335406,-0.00644475962277513
11/08/2003,-0.0104031701774211,-0.00610246169769151,0.00107465554329176,0.0037069320445876,-0.00405509286120162
12/08/2003,0.00367114658835329,0.0484910066111299,0.00595299138854506,0.00233577846346984,0.000869280128366907
13/08/2003,0.0207129282385784,0.00325255159552927,-0.021880092576235,-0.00649813941173725,-0.00719675108542126
14/08/2003,-0.000171993834326879,0.00818786521159736,0.00961666361548905,0.00602318664622684,0.00283913739100685
15/08/2003,-0.0148217425059502,-0.000906382460488651,0.00930306010282567,0.00380743173196707,0.00121816963044936
18/08/2003,0.0298462970424649,0.0619171230958692,0.0229290829431505,0.0157237404388698,0.00538052403214327
19/08/2003,-0.00303853405106658,0.0072784138479803,0.00393917700853751,-0.00574662228487134,0.0235388794698123
